ISO3,Year,any_campaign,any_nonviolent,any_violent,SupDem_trim,wdi_popurb,wdi_gdpcapcon2015,v2x_polyarchy,v2xeg_eqdr,v2cagenmob,v2cademmob,v2caautmob,v2x_civlib,v2x_execorr,e_boix_regime,e_peaveduc,log_gdpcapcon2015,auto_period_id,auto_period01,auto_period_id005,auto_period005,auto_period_id01ci,auto_period01ci,ert_aut_ep,ert_aut_ep_id,edi_autocracy,Emancipative_valuesWIK2015,Emancipative_valuesWIK2015_sd
SDN,1989,1,0,1,NA,27.41,851.108581542969,0.17,0.38,1.059,0.542,1.334,0.174,0.534,1,NA,6.746539713316549,Sudan_7,1,Sudan_7,1,Sudan_7,1,1,SDN_1989_1990,0.83,NA,NA
SDN,1990,1,0,1,NA,28.61,791.589294433594,0.087,0.258,0.227,-0.225,0.886,0.085,0.879,1,NA,6.674042689677378,Sudan_7,1,Sudan_7,1,Sudan_7,1,1,SDN_1989_1990,0.913,NA,NA
SLB,2000,0,0,0,NA,15.813,1790.3737490346314,0.353,0.218,-0.921,-2.194,-2,0.641,0.492,1,NA,7.49017967538283,Solomon Islands_5,1,Solomon Islands_5,1,Solomon Islands_5,1,1,SLB_1998_2001,0.647,NA,NA
SLB,2001,0,0,0,NA,16.201,1608.941231048549,0.27,0.218,-0.921,-1.131,-2,0.64,0.492,1,NA,7.383331621184584,Solomon Islands_5,1,Solomon Islands_5,1,Solomon Islands_5,1,1,SLB_1998_2001,0.73,NA,NA
SRB,2004,0,0,0,-0.437842515,NA,NA,0.634,0.817,0.542,-0.105,0.696,0.901,0.463,NA,NA,NA,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,NA,0.366,0.4239534785946092,0.05615502005304762
SRB,2005,0,0,0,-0.526665051,NA,NA,0.634,0.817,0.542,-0.105,0.696,0.911,0.463,NA,NA,NA,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,NA,0.366,0.3963798406298078,0.03796211486850956
SRB,2006,0,0,0,-0.616875999,54.105,4648.197020006417,0.637,0.817,0.542,-0.105,0.696,0.912,0.463,0,NA,8.444234685758701,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,NA,0.363,0.47331999499591,0
SRB,2007,0,0,0,-0.706740597,54.328,4967.619715513751,0.632,0.817,0.542,-0.105,0.696,0.912,0.463,0,NA,8.51069607388671,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,NA,0.368,0.4191815242073576,0.04309368748531084
SRB,2008,0,0,0,-0.794943946,54.55,5270.958323173719,0.637,0.817,0.938,-0.105,1.276,0.912,0.463,0,NA,8.56996747000811,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,NA,0.363,0.4141415265135184,0.036045043820282535
SRB,2009,0,0,0,-0.798248208,54.772,5147.568973258671,0.634,0.812,0.6,-0.105,0.927,0.911,0.463,0,NA,8.546279838182484,Serbia_13,1,Serbia_13,1,Serbia_13,1,0,SRB_2010_2024,0.366,0.43964799117676306,0.05006428772760924
SRB,2010,0,0,0,-0.805915976,54.993,5206.086760665958,0.612,0.822,0.818,-0.105,0.927,0.904,0.506,0,NA,8.557583750929657,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.388,0.4264578642724335,0.05378736480058704
SRB,2011,0,0,0,-0.801497502,55.215,5354.200429159427,0.613,0.822,0.818,-0.105,0.927,0.904,0.506,0,NA,8.585636658784807,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.387,NA,NA
SRB,2012,0,0,0,-0.800117442,55.356,5343.578825272625,0.595,0.822,0.709,-0.105,0.927,0.902,0.511,0,NA,8.583650899474492,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.405,NA,NA
SRB,2013,0,0,0,-0.800601899,55.469,5524.967865332563,0.504,0.815,0.889,-0.105,0.799,0.854,0.527,0,NA,8.61703271013964,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.496,NA,NA
SRB,2014,0,0,0,-0.798910275,55.583,5462.734774973851,0.446,0.815,0.969,0.217,0.799,0.836,0.531,0,NA,8.605704817880506,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.554,NA,NA
SRB,2015,0,0,0,-0.796355998,55.696,5588.979443587698,0.433,0.815,1.346,1.06,0.799,0.829,0.531,0,NA,8.628551981250355,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.567,NA,NA
SRB,2016,0,0,0,-0.792818685,55.81,5805.89806200667,0.415,0.815,1.346,0.735,0.932,0.824,0.594,0,NA,8.66662958707713,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.585,NA,NA
SRB,2017,1,1,0,-0.796981484,55.942,5959.521303911711,0.378,0.806,1.447,0.809,0.804,0.795,0.583,0,NA,8.692745438698102,Serbia_13,1,Serbia_13,1,Serbia_13,1,1,SRB_2010_2024,0.622,NA,NA
SUR,1980,0,0,0,NA,64.96,7115.274492840947,0.221,0.592,-1.784,-1.13,-1.308,0.537,0.253,1,NA,8.869999089237401,Suriname_5,1,Suriname_5,1,Suriname_5,1,1,SUR_1980_1981,0.779,NA,NA
SUR,1981,0,0,0,NA,65.035,7605.313720246131,0.174,0.592,-1.784,-1.13,-1.308,0.534,0.253,1,NA,8.936602455682944,Suriname_5,1,Suriname_5,1,Suriname_5,1,1,SUR_1980_1981,0.8260000000000001,NA,NA
SUR,1982,0,0,0,NA,65.11,7258.294814502185,0.167,0.592,-1.784,-1.13,-1.308,0.525,0.253,1,NA,8.889900206196105,Suriname_5,1,Suriname_5,1,Suriname_5,1,0,NA,0.833,NA,NA
SUR,1983,1,1,0,NA,65.184,6936.227923295265,0.163,0.592,-1.784,-1.13,-1.308,0.52,0.253,1,NA,8.84451337883386,Suriname_5,1,Suriname_5,1,Suriname_5,1,0,NA,0.837,NA,NA
SUR,1991,0,0,0,NA,65.78,6594.021070031876,0.451,0.64,-0.909,-0.907,-1.35,0.875,0.223,0,NA,8.793918618960493,Suriname_7,1,Suriname_7,1,Suriname_7,1,1,SUR_1991_1991,0.5489999999999999,NA,NA
TGO,2017,1,1,0,0.25948821,41.162,794.4251002634966,0.452,0.614,2.202,3.281,0.377,0.65,0.742,1,NA,6.677618708736709,Togo_9,1,Togo_9,1,Togo_9,1,0,NA,0.548,NA,NA
THA,1991,0,0,0,NA,29.593,2787.3995254455367,0.211,0.361,0.683,1.627,-0.776,0.537,0.864,1,6.683,7.932864370435533,Thailand_15,1,Thailand_15,1,Thailand_15,1,1,THA_1991_1991,0.789,NA,NA
THA,2006,1,1,1,0.047820652,38.673,4568.556419766076,0.236,0.658,2.642,1.621,0.548,0.582,0.735,1,7.79,8.426952552097797,Thailand_21,1,Thailand_21,1,Thailand_21,1,1,THA_2005_2007,0.764,NA,NA
THA,2007,1,1,1,-0.283546212,39.95,4780.30338592987,0.186,0.668,0.048,-0.196,1.828,0.581,0.688,1,7.82,8.4722592933311809,Thailand_21,1,Thailand_21,1,Thailand_21,1,1,THA_2005_2007,0.8140000000000001,NA,NA
THA,2013,1,1,1,-0.128135726,46.193,5537.742322045604,0.432,0.611,2.968,1.077,2.95,0.591,0.663,0,NA,8.619342173584764,Thailand_25,1,Thailand_25,1,Thailand_25,1,1,THA_2013_2014,0.5680000000000001,NA,NA
THA,2014,1,1,1,-0.828653034,46.943,5561.697616424822,0.158,0.615,1.75,1.455,2.625,0.405,0.734,1,NA,8.62365866733703,Thailand_25,1,Thailand_25,1,Thailand_25,1,1,THA_2013_2014,0.842,NA,NA
THA,2015,1,1,1,-0.827674424,47.694,5708.794091057982,0.152,0.628,-0.889,-1.142,-0.124,0.374,0.734,1,NA,8.64976308788659,Thailand_25,1,Thailand_25,1,Thailand_25,1,0,NA,0.848,NA,NA
THA,2016,1,1,1,-0.83062418,48.448,5878.753939544197,0.155,0.612,-0.776,-0.904,-0.124,0.368,0.734,1,NA,8.679100103392003,Thailand_25,1,Thailand_25,1,Thailand_25,1,0,NA,0.845,NA,NA
THA,2017,1,1,1,-0.826575229,49.2,6099.198026352396,0.15,0.581,-0.776,-0.904,0.032,0.356,0.734,1,NA,8.71591257042855,Thailand_25,1,Thailand_25,1,Thailand_25,1,0,NA,0.85,NA,NA
TJK,1993,1,0,1,NA,29.972,683.5854137934283,0.216,0.41,0.254,-0.932,-0.191,0.204,0.833,1,9.58,6.527351613672405,Tajikistan_1,1,Tajikistan_1,1,Tajikistan_1,1,1,TJK_1992_1995,0.784,NA,NA
TJK,1994,1,0,1,NA,29.421,529.9929183088744,0.194,0.41,0.254,-0.932,-0.191,0.2,0.833,1,9.572,6.272863644775531,Tajikistan_1,1,Tajikistan_1,1,Tajikistan_1,1,1,TJK_1992_1995,0.806,NA,NA
TJK,1995,1,0,1,NA,28.877,455.3855643652324,0.172,0.41,0.254,-0.932,-0.191,0.256,0.869,1,9.564,6.121144454324482,Tajikistan_1,1,Tajikistan_1,1,Tajikistan_1,1,1,TJK_1992_1995,0.8280000000000001,NA,NA
TUR,1980,1,0,1,NA,43.78,3931.456247030156,0.34,0.581,0.525,0.06,1.582,0.302,0.155,1,4.23,8.27676518254608,Turkey_7,1,Turkey_7,1,Turkey_7,1,1,TUR_1980_1981,0.6599999999999999,0.2737583768677873,0.02315740232189625
TUR,1981,1,0,1,NA,45.189,4040.57130060989,0.114,0.578,-0.918,-0.642,1.256,0.241,0.155,1,4.336,8.304141371999648,Turkey_7,1,Turkey_7,1,Turkey_7,1,1,TUR_1980_1981,0.886,0.2943467919735047,0.029786450457264066
TUR,2007,0,0,0,-0.393433238,69.053,8414.253503875649,0.62,0.646,0.961,1.523,1.678,0.705,0.577,0,6.615,9.037682392514721,Turkey_15,1,Turkey_15,1,Turkey_15,1,1,TUR_2005_2017,0.38,0.3463384826512765,0
TUR,2008,0,0,0,-0.49297815,69.651,8376.149246206516,0.558,0.63,0.304,0.798,1.416,0.688,0.591,0,6.66,9.033143570706638,Turkey_15,1,Turkey_15,1,Turkey_15,1,1,TUR_2005_2017,0.44199999999999995,0.3755856471999791,0.021917757323618798
TUR,2009,0,0,0,-0.573028306,70.241,7862.870764744767,0.551,0.629,0.53,1.077,1.416,0.683,0.591,0,6.705,8.969907055985248,Turkey_15,1,Turkey_15,1,Turkey_15,1,1,TUR_2005_2017,0.44899999999999995,0.3685581516560003,0.025612040942866388
TUR,2011,0,0,0,-0.333075081,71.402,9201.337260598297,0.52,0.705,0.784,1.741,2.088,0.651,0.701,0,NA,9.12710410688706,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.48,NA,NA
TUR,2012,0,0,0,-0.285156632,71.974,9519.815089109135,0.512,0.706,0.887,1.822,1.845,0.647,0.729,0,NA,9.161130704183869,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.488,NA,NA
TUR,2013,1,1,0,-0.409146445,72.531,10195.847578515262,0.47,0.667,2.974,4.705,2.276,0.541,0.739,0,NA,9.229735816239039,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.53,NA,NA
TUR,2014,1,1,0,-0.541840078,73.077,10556.117041150386,0.429,0.672,1.202,2.357,2.069,0.547,0.773,0,NA,9.264460785203884,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.571,NA,NA
TUR,2015,1,1,1,-0.677034109,73.611,11049.995110094244,0.387,0.672,1.107,1.811,2.119,0.512,0.784,0,NA,9.310185264420394,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.613,NA,NA
TUR,2016,1,0,1,-0.50088494,74.134,11264.614574933474,0.305,0.589,1.315,1.569,3.12,0.343,0.823,1,NA,9.329421637894288,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.6950000000000001,NA,NA
TUR,2017,1,1,1,-0.318199751,74.644,11953.666417402625,0.29,0.597,0.898,1.51,3.011,0.333,0.877,1,NA,9.38879332347389,Turkey_17,1,Turkey_17,1,Turkey_17,1,1,TUR_2005_2017,0.71,NA,NA
UGA,1985,1,0,1,NA,9.152,337.6555629735975,0.182,0.177,-1.596,-1.753,0.524,0.254,0.714,1,2.4,5.8220263314473915,Uganda_3,1,Uganda_3,1,Uganda_3,1,0,NA,0.8180000000000001,NA,NA
UGA,1986,1,0,1,NA,9.511,329.169325974997,0.125,0.155,-2.298,-2.496,0.107,0.306,0.426,1,2.444,5.796572286985916,Uganda_3,1,Uganda_3,1,Uganda_3,1,0,NA,0.875,NA,NA
UKR,1997,0,0,0,-1.490855801,67.029,1331.31848144531,0.53,0.836,-0.052,-0.174,-0.41,0.741,0.829,0,10.527,7.1939250695959345,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,1,UKR_1997_2000,0.47,0.37627039919104605,0.033513858296132945
UKR,1998,0,0,0,-1.372513835,67.067,1317.74645996094,0.45,0.853,-0.133,-0.08,-0.41,0.733,0.829,0,10.644,7.183678329304798,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,1,UKR_1997_2000,0.55,0.37310086911875484,0.017050722306822693
UKR,1999,0,0,0,-1.265361594,67.106,1327.5673828125,0.424,0.834,0.41,0.284,-0.27,0.706,0.802,0,10.761,7.191103511008682,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,1,UKR_1997_2000,0.5760000000000001,0.3790012860524335,0
UKR,2000,1,1,0,-1.224681078,67.145,1420.11669921875,0.384,0.845,1.59,1.523,-0.4,0.695,0.75,0,10.878,7.258494329766921,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,1,UKR_1997_2000,0.616,0.3609215679271987,0.025125261338189642
UKR,2001,1,1,0,-1.127703697,67.183,1561.41027832031,0.384,0.847,1.088,1.18,-0.4,0.708,0.768,0,10.942,7.353344716423785,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,0,NA,0.616,0.38958234279545917,0.030489938287515325
UKR,2002,1,1,0,-1.041364871,67.283,1660.47790527344,0.391,0.868,0.257,0.182,-0.256,0.729,0.789,0,11.005,7.414860734659886,Ukraine_3,1,Ukraine_3,1,Ukraine_3,1,0,NA,0.609,0.3864304512749618,0.028857569135134136
UKR,2008,0,0,0,-1.325033014,68.325,2598.83325195313,0.609,0.835,-0.384,-0.035,-0.528,0.845,0.799,0,11.385,7.8628178740427,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,0,NA,0.391,0.372357428964491,0.035223327760116156
UKR,2009,0,0,0,-1.341720333,68.502,2215.27221679688,0.613,0.835,-0.508,-0.035,-0.528,0.844,0.846,0,11.448,7.703130571901783,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,0,UKR_2010_2014,0.387,0.4189435939169692,0.034250550799627306
UKR,2010,0,0,0,-1.069748659,68.596,2315.10009765625,0.49,0.805,0.081,0.14,-0.144,0.76,0.851,0,11.512,7.747208204313969,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,1,UKR_2010_2014,0.51,0.39679934189478183,0
UKR,2011,0,0,0,-0.797846181,68.689,2449.9580078125,0.485,0.809,0.171,0.337,-0.144,0.773,0.851,0,NA,7.803826163723519,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,1,UKR_2010_2014,0.515,NA,NA
UKR,2012,0,0,0,-0.751543426,68.782,2459.75708007813,0.483,0.818,0.346,0.441,-0.144,0.773,0.851,0,NA,7.8078178761147905,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,1,UKR_2010_2014,0.517,NA,NA
UKR,2013,1,1,0,-0.683793532,68.875,2466.484375,0.464,0.834,3.313,2.824,0.932,0.737,0.851,0,NA,7.810549085766235,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,1,UKR_2010_2014,0.536,NA,NA
UKR,2014,1,1,1,-0.610359057,68.968,2346.2373046875,0.417,0.801,4.013,3.84,1.604,0.609,0.713,0,NA,7.760568176991034,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,1,UKR_2010_2014,0.583,NA,NA
UKR,2015,1,0,1,-0.540097774,69.061,2124.66259765625,0.421,0.801,0.691,0.525,-0.001,0.633,0.636,0,NA,7.661368291178494,Ukraine_5,1,Ukraine_5,1,Ukraine_5,1,0,NA,0.579,NA,NA
VEN,2000,0,0,0,-0.098490678,87.559,NA,0.573,0.537,1.626,1.602,1.921,0.773,0.871,0,6.43,NA,Venezuela_13,1,Venezuela_13,1,Venezuela_13,1,1,VEN_1998_2018,0.42700000000000005,0.42765240525431375,0
VEN,2001,0,0,0,-0.122744645,87.85,NA,0.532,0.537,1.448,1.602,1.868,0.761,0.871,0,6.45,NA,Venezuela_13,1,Venezuela_13,1,Venezuela_13,1,1,VEN_1998_2018,0.46799999999999997,0.39418950505841305,0.02262641011146829
VEN,2002,1,1,0,0.032283784,87.876,NA,0.499,0.495,3.233,2.608,2.473,0.728,0.898,0,6.47,NA,Venezuela_13,1,Venezuela_13,1,Venezuela_13,1,1,VEN_1998_2018,0.501,0.38655342909839446,0.025569571052023666
VEN,2003,1,1,0,0.141054313,87.902,NA,0.483,0.495,2.221,2.217,2.473,0.708,0.898,0,6.49,NA,Venezuela_13,1,Venezuela_13,1,Venezuela_13,1,1,VEN_1998_2018,0.517,0.3838187710753369,0.041770030265141915
VEN,2006,0,0,0,0.783910067,87.98,NA,0.453,0.449,1.674,1.431,2.233,0.709,0.888,1,6.55,NA,Venezuela_15,1,Venezuela_15,1,Venezuela_15,1,1,VEN_1998_2018,0.5469999999999999,0.4246622788246932,0.026301322738782513
VEN,2007,0,0,0,0.898870898,88.006,NA,0.434,0.449,3.058,2.514,2.692,0.701,0.941,1,6.57,NA,Venezuela_15,1,Venezuela_15,1,Venezuela_15,1,1,VEN_1998_2018,0.5660000000000001,0.4283452840684173,0.030571921858421978
VEN,2008,0,0,0,1.279200042,88.031,NA,0.433,0.457,1.49,1.629,2.37,0.704,0.925,1,6.59,NA,Venezuela_15,1,Venezuela_15,1,Venezuela_15,1,1,VEN_1998_2018,0.567,0.39235912114542465,0.02508405377809184
VEN,2011,0,0,0,1.271631144,88.108,NA,0.414,0.399,1.405,1.73,2.172,0.685,0.954,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.5860000000000001,NA,NA
VEN,2012,0,0,0,1.440041488,88.123,NA,0.401,0.371,1.92,1.928,2.603,0.672,0.954,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.599,NA,NA
VEN,2013,0,0,0,1.516357389,88.133,NA,0.324,0.302,2.502,2.383,2.643,0.601,0.964,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.6759999999999999,NA,NA
VEN,2014,1,1,0,1.268813513,88.144,NA,0.31,0.241,3.784,3.295,1.876,0.56,0.964,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.69,NA,NA
VEN,2015,1,1,0,1.127886022,88.154,NA,0.297,0.198,2.454,2.364,1.679,0.525,0.964,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.7030000000000001,NA,NA
VEN,2016,1,1,0,0.904365453,88.165,NA,0.292,0.152,2.857,2.528,1.487,0.529,0.971,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.708,NA,NA
VEN,2017,1,1,0,0.724824778,88.183,NA,0.232,0.102,3.721,3.308,1.56,0.412,0.971,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.768,NA,NA
VUT,1991,0,0,0,NA,18.998,2580.859469843904,0.683,0.616,-2.148,-1.395,-1.627,0.862,0.405,0,NA,7.855877750287377,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.31699999999999995,NA,NA
VUT,1992,0,0,0,NA,19.285,2582.488059849069,0.608,0.616,-2.148,-1.395,-1.627,0.865,0.593,0,NA,7.85650857749775,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1993,0,0,0,NA,19.574,2537.92750017652,0.608,0.616,-2.148,-1.395,-1.627,0.865,0.593,0,NA,7.839103082136033,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1994,0,0,0,NA,19.868,2701.7247179028755,0.608,0.616,-2.148,-1.395,-1.627,0.871,0.593,0,NA,7.901645632464976,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1995,0,0,0,NA,20.164,2664.0389560049325,0.608,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.887598654678338,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1996,0,0,0,NA,20.464,2662.037099550774,0.613,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.886846935578744,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1997,0,0,0,NA,20.766,2727.75630250374,0.613,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.911234683046237,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1998,0,0,0,NA,21.073,2696.2912051345816,0.613,0.616,-1.273,-1.395,-1.627,0.876,0.593,0,NA,7.899632479973085,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1999,0,0,0,NA,21.382,2642.6844991352164,0.612,0.616,-1.886,-1.395,-1.627,0.876,0.593,0,NA,7.879550535225815,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.388,NA,NA
VUT,2000,0,0,0,NA,21.673,2731.606677559133,0.612,0.707,-1.886,-1.395,-1.627,0.877,0.593,0,NA,7.9126452416435935,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.388,NA,NA
YEM,2015,1,1,1,-0.70834221,34.777,1488.4162886442048,0.184,0.102,-0.151,-0.959,1.632,0.156,0.919,1,NA,7.305467940140216,Yemen_9,1,Yemen_9,1,Yemen_9,1,1,YEM_2013_2016,0.8160000000000001,NA,NA
YEM,2016,1,1,1,-0.710301471,35.394,1313.973626690173,0.113,0.124,-0.151,-1.229,1.632,0.142,0.939,1,NA,7.1808111278310855,Yemen_9,1,Yemen_9,1,Yemen_9,1,1,YEM_2013_2016,0.887,NA,NA
YEM,2017,1,1,1,-0.706535874,36.016,1215.7526115488015,0.111,0.04,-0.151,-1.229,1.577,0.119,0.947,1,NA,7.103118597378484,Yemen_9,1,Yemen_9,1,Yemen_9,1,0,NA,0.889,NA,NA
ZMB,2014,0,0,0,0.90955503,41.382,1312.0144334762558,0.478,0.335,0.06,0.308,-0.646,0.757,0.203,0,NA,7.179318970568717,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.522,NA,NA
ZMB,2015,0,0,0,0.941058449,41.907,1307.9096491603236,0.456,0.335,0.965,0.308,-0.646,0.751,0.258,0,NA,7.176185454065815,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.544,NA,NA
ZMB,2016,0,0,0,1.004489226,42.438,1314.9770746587758,0.402,0.258,1.229,0.301,-0.646,0.713,0.258,0,NA,7.181574510740334,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.598,NA,NA
ZMB,2017,0,0,0,1.042971336,42.976,1319.607777476986,0.364,0.264,0.957,-0.07,-0.646,0.711,0.349,0,NA,7.185089833151082,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.636,NA,NA
